Basin,site_uid,decision,decided_by,note,auto_method,reason,station_name,site_type,selection_mode,basin0_km2,basin1_km2,basin2_km2,basin3_km2,n_corroborations,corroborated_by,vaa_totda_km2,reach_name,reach_da_km2,alt_name,alt_da_km2,alt_dist_m,snap_dist_m,comid_agree
5202,USGS:07075270,,,,basin1,,"South Fork of Little Red River near Scotland, AR",stream,auto,,193.83997994833746,193.83997994833746,,0,,193.8231,South Fork Little Red River,193.8231, ,1.4859,931.4515805470347,39.68,True
5203,USGS:07075280,,,,basin1,,"S Fk Lit Red Riv nr Walnut Grove, AR",stream,auto,,296.47126941381515,296.47126941381515,,0,,296.4627,South Fork Little Red River,296.4627, ,0.3105,1635.579088124157,32.52,True
5204,USGS:07075300,,,,basin1,,"South Fork of Little Red River at Clinton, AR",stream,auto,,385.0590227757415,385.0590227757415,,0,,385.0353,South Fork Little Red River,385.0353, ,0.1746,859.1732978299123,28.36,True
5205,USGS:07076000,,,,basin1,,Little Red River near Heber Springs,stream,auto,,2977.608213455022,2977.608213455022,,0,,2977.5906,Little Red River,2977.5906, ,0.6219,1088.4667198049758,32.87,True
5206,USGS:07076506,,,,basin1,,"Big Creek near Wilburn, AR",stream,auto,,183.46504762805046,183.46504762805046,,0,,183.4515,Big Creek,183.4515, ,0.828,939.830288498278,32.78,True
5207,USGS:07076517,,,,basin1,,"Little Red River near Dewey, AR",stream,auto,,3464.3155208220674,3464.3155208220674,,0,,3464.2935,Little Red River,3464.2935, ,0.7803,1797.220198506412,32.93,True
5208,USGS:07076530,,,,basin1,,"Big Creek near Letona, AR",stream,auto,,188.10538468997535,188.10538468997535,,0,,188.1099,Big Creek,188.1099, ,1.3149,751.0643794056492,6.59,True
5209,USGS:07076634,,,,basin1,,"Little Red River at Judsonia, AR",stream,auto,,4373.83314007936,4373.83314007936,,0,,4373.8119,Little Red River,4373.8119, ,0.9171,1277.2330750709305,41.33,True
5210,USGS:07076750,,,,basin1,,"White River at Georgetown, AR",stream,auto,,57907.93919881064,57907.93919881064,,0,,57907.9278,White River,57907.9278,Pigpen Slough,1.0278,1466.3583008853645,98.18,True
5211,USGS:07077000,,,,basin1,,"White River at DeValls Bluff, AR",stream,auto,,60747.7566523551,60747.7566523551,,0,,60747.7617,White River,60747.7617, ,2.9007,1235.6160693238753,31.44,True
5212,USGS:07077380,,,,basin1,,"Cache River at Egypt, AR",stream,auto,,6232.2771229555765,6232.2771229555765,,0,,6232.2705,Cache River,6232.2705, ,0.6867,1405.91880418335,7.51,True
5213,USGS:07077500,,,,basin1,,"Cache River at Patterson, AR",stream,auto,,7119.107978515952,7119.107978515952,,0,,7119.1008,Cache River,7119.1008, ,1.5795,707.8083102591854,51.34,True
5214,USGS:07077555,,,,basin1,,"Cache River near Cotton Plant, AR",stream,auto,,7492.620910703727,7492.620910703727,,0,,7492.6233,Cache River,7492.6233, ,1.4445,1389.7995479884994,37.35,True
5215,USGS:07077652,,,,basin1,,"Lost Creek at Floyd St. at Jonesboro, AR",stream,auto,,54.03273391858241,54.03273391858241,,0,,54.0333,Bayou De View,54.0333, ,2.6289,658.2510300557149,14.81,True
5216,USGS:07077700,,,,basin1,,"Bayou DeView near Morton, AR",stream,auto,,1103.1546505328463,1103.1546505328463,,0,,1103.1435,Bayou De View,1103.1435, ,4.6818,1574.2016195686635,106.07,True
5217,USGS:07139500,,,,basin1,,"ARKANSAS R AT DODGE CITY, KS",stream,auto,,74092.58343787497,74092.58343787497,,0,,74092.5702,Arkansas River,74092.5702, ,4.0266,532.6689083490224,71.56,True
5218,USGS:07140000,,,,basin1,,"ARKANSAS R NR KINSLEY, KS",stream,auto,,75308.9513518972,75308.9513518972,,0,,75308.9643,Arkansas River,75308.9643, ,12.7521,1512.7974685414379,71.14,True
5219,USGS:07140850,,,,basin1,,"PAWNEE R NR BURDETT, KS",stream,auto,,3127.66023385487,3127.66023385487,3071.6633940457996,1,basin3,3127.6476,Pawnee River,3127.6476, ,1.2771,1380.8144618492222,42.52,True
5220,USGS:07140880,,,,basin1,,"BUCKNER C AB HORSETHIEF RE NR JETMORE, KS",stream,auto,,573.7421563562126,573.7421563562126,540.3402659655227,1,basin3,573.7482,Buckner Creek,573.7482, ,0.9396,894.2767998224618,18.7,True
5221,USGS:07140890,,,,basin1,,"BUCKNER C BL HORSETHIEF RE NR JETMORE, KS",stream,auto,,615.5674759578369,615.5674759578369,584.4727234914182,1,basin3,615.5739,Buckner Creek,615.5739, ,1.0377,1034.7423910859143,27.08,True
5222,USGS:07140900,,,,basin1,,"BUCKNER C NR JETMORE, KS",stream,auto,,807.0249950046749,807.0249950046749,772.5907574388928,1,basin3,807.03,Buckner Creek,807.03, ,1.332,1387.8795527658601,50.91,True
5223,USGS:07141175,,,,basin1,,"BUCKNER C NR BURDETT, KS",stream,auto,,2010.8107216389258,2010.8107216389258,2147.664922400635,1,basin3,2010.8232,Buckner Creek,2010.8232, ,0.9063,549.15954445517,77.88,True
5224,USGS:07141200,,,,basin1,,"PAWNEE R AT ROZEL, KS",stream,auto,,5923.283445199474,5923.283445199474,5920.419295635367,1,basin3,5923.2663,Pawnee River,5923.2663, ,1.8747,652.4263907573436,33.82,True
5225,USGS:07141220,,,,basin1,,"ARKANSAS R NR LARNED, KS",stream,auto,,83426.99429232454,83426.99429232454,,0,,83426.9706,Arkansas River,83426.9706,Pickle Creek,323.955,1660.4837343276447,45.1,True
5226,USGS:07141300,,,,basin1,,"ARKANSAS R AT GREAT BEND, KS",stream,auto,,84287.71686149406,84287.71686149406,,0,,84287.6856,Arkansas River,84287.6856, ,7.9551,1289.2896185641575,74.11,True
5227,USGS:07141770,,,,basin1,,"WALNUT C NR ALEXANDER, KS",stream,auto,,2922.903257253314,2922.903257253314,2907.0480877316513,1,basin3,2922.885,Walnut Creek,2922.885, ,0.6345,1122.2938199892249,2.95,True
5228,USGS:07141780,,,,basin1,,"WALNUT C AT NEKOMA, KS",stream,auto,,3351.586036559782,3351.586036559782,3334.822898533883,1,basin3,3351.5604,Walnut Creek,3351.5604, ,1.9044,872.5755127434104,34.18,True
5229,USGS:07141900,,,,basin1,,"WALNUT C AT ALBERT, KS",stream,auto,,4199.039472897315,4190.044324489761,4194.580361365854,2,"basin3,basin2",4199.0319,Walnut Creek,4199.0319, ,1.1691,1497.3244603740136,2.42,False
5230,USGS:07142019,,,,basin1,,"CHEYENNE BOTTOMS DV NR GREAT BEND, KS",stream,auto,,4447.590720021503,4447.590720021503,4427.861940490149,1,basin3,4447.584, ,4447.584, ,1.1043,1366.0128346677147,37.13,True
5231,USGS:07142020,,,,basin1,,"WALNUT C BLW CHEYENNE BTMS DV NR GREAT BEND, KS",stream,auto,,4447.590720021503,4417.86969779087,4429.7132552223975,2,"basin3,basin2",4447.584, ,4447.584, ,2.1168,1083.800829510537,23.99,False
5232,USGS:07142300,,,,basin1,,"RATTLESNAKE C NR MACKSVILLE, KS",stream,auto,,1833.978274110281,1833.978274110281,1754.1840080463915,1,basin3,1833.9579,Rattlesnake Creek,1833.9579,,,,33.9,True
5233,USGS:07142575,,,,basin1,,"RATTLESNAKE C NR ZENITH, KS",stream,auto,,2739.111606993601,2739.111606993601,2664.8708956685505,1,basin3,2739.1068,Rattlesnake Creek,2739.1068,,,,29.21,True
5234,USGS:07142680,,,,basin1,,"ARKANSAS R NR NICKERSON, KS",stream,auto,,93693.48549766045,93693.48549766045,,0,,93693.4245,Arkansas River,93693.4245, ,29.9196,3065.0475652715013,34.19,True
5235,USGS:07143300,,,,basin1,,"COW C NR LYONS, KS",stream,auto,,195.3813765008606,6304.990150362189,175.48339026446564,1,basin3,195.3639,Little Cow Creek,195.3639, ,5.6502,1460.429848787962,97.05,False
5236,USGS:07143330,,,,basin1,,"ARKANSAS R NR HUTCHINSON, KS",stream,auto,,96875.09204951867,96875.09204951867,,0,,96875.0496,Arkansas River,96875.0496, ,1.8855,1399.7468311562177,95.42,True
5237,USGS:07143350,,,,basin1,,"ARKANSAS R NR BENTLEY, KS",stream,auto,,97233.96901323185,97203.82474562986,,1,basin2,97233.9318,Arkansas River,97233.9318, ,4.005,668.7769138550411,27.97,False
5238,USGS:07143375,,,,basin1,,"ARKANSAS R NR MAIZE, KS",stream,auto,,97435.64813779113,97435.64813779113,,0,,97435.5876,Arkansas River,97435.5876, ,2.1573,1391.3192397134378,107.67,True
5239,USGS:07143665,,,,basin1,,"L ARKANSAS R AT ALTA MILLS, KS",stream,auto,,1918.1412307397002,1918.1412307397002,1925.7908126257607,1,basin3,1918.1403,Little Arkansas River,1918.1403, ,1.9575,1203.5719927691437,8.87,True
5240,USGS:07143672,,,,basin0,,"L ARKANSAS R AT HWY 50 NR HALSTEAD, KS",stream,auto,1996.8242807267109,1996.977462819102,1996.977462819102,2070.3000162452026,2,"basin0,basin3",1996.9776,Little Arkansas River,1996.9776, ,1.8459,2031.432682136572,69.93,True
5241,USGS:07144050,,,,basin1,,"EMMA C AT SEDGWICK, KS",stream,auto,,451.137686891878,451.137686891878,307.6665981621959,1,basin3,451.1538,Emma Creek,451.1538, ,3.6594,1726.833425373161,26.18,True
5242,USGS:07144100,,,,basin0,,"L ARKANSAS R NR SEDGWICK, KS",stream,auto,3242.3887127371213,3242.6147044360428,3242.6147044360428,3283.554480747674,2,"basin0,basin3",3242.6244,Little Arkansas River,3242.6244, ,13.9446,751.3439016699076,53.94,True
5243,USGS:07144200,,,,basin1,,"L ARKANSAS R AT VALLEY CENTER, KS",stream,auto,,3416.1967750381546,3416.1967750381546,3333.0641645831947,1,basin3,3416.1984,Little Arkansas River,3416.1984, ,1.0305,882.9548433361995,35.08,True
5244,USGS:07144300,,,,basin1,,"ARKANSAS R AT WICHITA, KS",stream,auto,,101102.94761839288,101102.94761839288,,0,,101102.8716,Arkansas River,101102.8716, ,118.3185,2409.0392410041136,93.56,True
5245,USGS:07144480,,,,basin1,,"COWSKIN C AT 119TH ST AT WICHITA, KS",stream,auto,,223.33119492898177,223.33119492898177,254.39725705892926,1,basin3,223.3278,Cowskin Creek,223.3278, ,1.6587,1240.962542102046,16.17,True
5246,USGS:07144485,,,,basin1,,"COWSKIN C AT MAPLE ST, WICHITA, KS",stream,auto,,231.82071747562804,231.82071747562804,283.9590633726411,1,basin3,231.8103, ,231.8103, ,19.9098,1443.2510900960374,30.11,True
5247,USGS:07144486,,,,basin1,,"CALFSKIN C AT 119TH ST, WICHITA, KS",stream,auto,,44.40095589512773,23.757765978441416,36.554367098747655,1,basin3,44.4123, ,44.4123, ,1.1097,415.2073225834506,46.59,False
5248,USGS:07144490,,,,basin1,,"COWSKIN C AT KELLOGG ST, WICHITA, KS",stream,auto,,309.51804664681276,309.51804664681276,327.65354756995833,1,basin3,309.5136,Cowskin Creek,309.5136, ,44.4123,597.3801710260362,2.54,True
5249,USGS:07144550,,,,basin1,,"ARKANSAS R AT DERBY, KS",stream,auto,,101861.40106079154,101861.40106079154,,0,,101861.325,Arkansas River,101861.325, ,2.1213,865.2544655509205,83.44,True
5250,USGS:07144570,,,,basin1,,"ARKANSAS R AT MULVANE, KS",stream,auto,,101980.47291110732,101980.47291110732,,0,,101980.3914,Arkansas River,101980.3914,,,,55.23,True
5251,USGS:07144790,,,,basin0,,"CHENEY RE NR CHENEY, KS",lake,auto,2516.309766185547,2516.0762498877416,2515.23682190781,2554.5952313786806,3,"basin0,basin3,basin2",2516.0859,North Fork Ninnescah River,2516.0859, ,0.7812,1174.3215378652806,58.39,False
5252,USGS:07144795,,,,basin1,,"NF NINNESCAH R AT CHENEY DAM, KS",stream,auto,,2516.0762498877416,2516.0762498877416,2572.9337752566257,1,basin3,2516.0859,North Fork Ninnescah River,2516.0859, ,0.7812,656.0873692850837,2.91,True
5253,USGS:07144910,,,,basin1,,"SF NINNESCAH R NR PRATT, KS",stream,auto,,324.0176353190007,324.0176353190007,311.7611672050949,1,basin3,324.0324,South Fork Ninnescah River,324.0324, ,1.4679,1008.4446963285372,12.81,True
5254,USGS:07145200,,,,basin1,,"SF NINNESCAH R NR MURDOCK, KS",stream,auto,,1546.0764228215726,1546.0764228215726,1554.7031112766795,1,basin3,1546.0812,South Fork Ninnescah River,1546.0812, ,0.711,1275.5846429957958,48.83,True
5255,USGS:07145500,,,,basin1,,"NINNESCAH R NR PECK, KS",stream,auto,,18.314827081732798,15.535328120685303,16.20016258355987,1,basin3,18.3087, ,18.3087, ,1.6236,887.8884260358925,73.34,False
5256,USGS:07145600,,,,basin1,,"ARKANSAS R ON HWY 160 AT OXFORD, KS",stream,auto,,108141.83138197837,108141.83138197837,,0,,108141.7725,Arkansas River,108141.7725, ,5.4486,1325.1847295118953,42.22,True
5257,USGS:07145700,,,,basin1,,"SLATE C AT WELLINGTON, KS",stream,auto,,400.4142184117693,400.4142184117693,402.616070153523,1,basin3,400.3848,Slate Creek,400.3848, ,0.4014,1401.6047194152839,61.52,True
5258,USGS:07146500,,,,basin1,,"ARKANSAS R AT ARKANSAS CITY, KS",stream,auto,,109270.16413215041,1.7284161676205194,,0,,109270.0863,Arkansas River,109270.0863, ,1.6956,48.16271802817375,94.11,False
5259,USGS:07146800,,,,basin1,,"WB WALNUT R NR EL DORADO, KS",stream,auto,,201.54311801491983,201.54311801491983,199.54911231031824,1,basin3,201.5505,West Branch Walnut River,201.5505, ,1.8,1150.2846883144553,24.47,True
5260,USGS:07147070,,,,basin1,,"WHITEWATER R AT TOWANDA, KS",stream,auto,,1097.2192713458523,1097.2192713458523,1114.7813735252378,1,basin3,1097.2143,Whitewater River,1097.2143, ,0.6417,1519.3498457799105,109.83,True
5261,USGS:07147190,,,,basin1,,"WHITEWATER R AT AUGUSTA, KS",stream,auto,,1221.174629004822,1221.174629004822,1217.1815116024381,1,basin3,1221.1695,Whitewater River,1221.1695,Elm Creek,25.0011,456.51232750115935,58.44,True
5262,USGS:07147800,,,,basin1,,"WALNUT R AT WINFIELD, KS",stream,auto,,4867.688038837553,4867.688038837553,4838.293760743474,1,basin3,4867.6626,Walnut River,4867.6626, ,2.538,1101.0630149574695,73.48,True
5263,USGS:07147900,,,,basin1,,"WALNUT R AT ARKANSAS CITY, KS",stream,auto,,5171.3913711211035,5171.3913711211035,5132.6193034770895,1,basin3,5171.3577, ,5171.3577, ,2.6604,2201.98734230928,90.38,True
5264,USGS:07148111,,,,basin1,,"GROUSE C NR SILVERDALE, KS",stream,auto,,1006.164293490124,1006.164293490124,988.9306963458861,1,basin3,1006.1694,Grouse Creek,1006.1694, ,1.6632,1301.7102243783952,1.52,True
5265,USGS:07148400,,,,basin1,,"Salt Fork Arkansas River nr Alva, OK",stream,auto,,2556.7225320470516,2556.7225320470516,,0,,2556.7074,Salt Fork Arkansas River,2556.7074,Salt Fork Arkansas River,2434.7691,1503.1556093913184,2.48,True
5266,USGS:07149000,,,,basin1,,"MEDICINE LODGE R NR KIOWA, KS",stream,auto,,2298.43835187889,2298.43835187889,2335.083186743593,1,basin3,2298.4416,Medicine Lodge River,2298.4416, ,2.3058,1503.6038372696305,63.79,True
5267,USGS:07149520,,,,basin1,,"Salt Fork Arkansas River at SH 11 nr Cherokee, OK",stream,auto,,6200.835412413794,6200.835412413794,,0,,6200.7984,Salt Fork Arkansas River,6200.7984, ,1.1574,1131.2548503592286,637.53,True
5268,USGS:07151000,,,,basin1,,"Salt Fork Arkansas River at Tonkawa, OK",stream,auto,,11566.921424400762,11566.921424400762,,0,,11566.9116,Salt Fork Arkansas River,11566.9116, ,4.5657,1627.2059467154465,108.2,True
5269,USGS:07151500,,,,basin1,,"CHIKASKIA R NR CORBIN, KS",stream,auto,,2112.216103694409,2112.216103694409,2118.6911786109686,1,basin3,2112.1893,Chikaskia River,2112.1893, ,0.9504,1263.638160961436,46.63,True
5270,USGS:07152000,,,,basin1,,"Chikaskia River near Blackwell, OK",stream,auto,,4876.674746529438,4876.674746529438,,0,,4876.6635,Chikaskia River,4876.6635,Bitter Creek,355.9842,355.43673470289207,85.64,True
5271,USGS:07152500,,,,basin1,,"Arkansas River at Ralston, OK",stream,auto,,137034.53694240403,25.40397142186311,,0,,137034.414,Arkansas River,137034.414,Eagle Creek,9.4572,902.6013657045669,271.76,False
5272,USGS:07153000,,,,basin1,,"Black Bear Creek at Pawnee, OK",stream,auto,,1395.6375416543547,1395.6375416543547,,0,,1395.6543,Black Bear Creek,1395.6543, ,2.0988,552.3129739670097,7.62,True
5273,USGS:07157500,,,,basin1,,"CROOKED C NR ENGLEWOOD, KS",stream,auto,,2992.0740997333655,2992.0740997333655,3553.240155097701,1,basin3,2992.0518,Crooked Creek,2992.0518, ,1.458,1792.4119265499562,71.72,True
5274,USGS:07157740,,,,basin1,,"Cimarron R near Buttermilk, KS",stream,auto,,22881.559179572592,22881.559179572592,,0,,22881.6009,Cimarron River,22881.6009, ,3.3192,1239.0000912923308,60.05,True
5275,USGS:07157940,,,,basin1,,"BLUFF C NR BUTTERMILK, KS",stream,auto,,1753.783504330627,1753.783504330627,1818.0112297501607,1,basin3,1753.7877,Bluff Creek,1753.7877, ,5.0517,783.3544916716502,5.62,True
5276,USGS:07157950,,,,basin1,,"Cimarron River near Buffalo, OK",stream,auto,,25205.804565400635,25205.10936599765,,1,basin2,25205.8716,Cimarron River,25205.8716, ,0.0801,921.6474352609182,383.82,False
5277,USGS:07158000,,,,basin1,,"Cimarron River near Waynoka, OK",stream,auto,,28136.388907411896,28136.388907411896,,0,,28136.4291,Cimarron River,28136.4291,West Creek,163.4769,1503.9150224446319,58.86,True
5278,USGS:07159100,,,,basin1,,"Cimarron River near Dover, OK",stream,auto,,34537.35638135045,34537.35638135045,,0,,34537.401,Cimarron River,34537.401, ,3.1842,710.6504313023603,12.71,True
5279,USGS:07159750,,,,basin1,,"Cottonwood Creek near Seward, OK",stream,auto,,35461.26564909456,35461.26564909456,,0,,35461.3536,Cottonwood Creek,35461.3536, ,3.8367,1491.6307992058478,2.97,True
5280,USGS:07160000,,,,basin1,,"Cimarron River near Guthrie, OK",stream,auto,,72271.89856430702,72271.89856430702,,0,,72272.0196,Cimarron River,72272.0196,Pin Creek,30.0789,842.8496929186184,51.59,True
5281,USGS:07160280,,,,basin1,,"Boggy Creek at Enid Ave at Enid, OK",stream,auto,,54.33835380945384,85.1933046591488,,0,,54.3447,Boggy Creek,54.3447, ,1.0026,1556.6142838669327,30.8,False
5282,USGS:07160290,,,,basin1,,"North Boggy Creek at Garriott Rd at Enid, OK",stream,auto,,99.17567616136432,85.1933046591488,,0,,99.1908,Boggy Creek,99.1908, ,1.0377,1005.9790882889756,849.17,False
5283,USGS:07160300,,,,basin1,,"Boggy Creek at 30th St at Enid, OK",stream,auto,,99.17567616136432,99.17567616136432,,0,,99.1908,Boggy Creek,99.1908, ,1.6866,1464.2575794290658,39.65,True
5284,USGS:07160350,,,,basin1,,"Skeleton Creek at Enid, OK",stream,auto,,185.2945908612007,185.2945908612007,,0,,185.301,Skeleton Creek,185.301, ,1.4976,2056.9411064705746,78.47,True
5285,USGS:07160500,,,,basin1,,"Skeleton Creek near Lovell, OK",stream,auto,,1071.507150613981,1071.507150613981,,0,,1071.5031,Skeleton Creek,1071.5031, ,1.8018,115.8412870834847,48.05,True
5286,USGS:07160810,,,,basin1,,"Wildhorse Creek near Perkins, Ok",stream,auto,,104.8528258880311,104.8528258880311,,0,,104.8392,Wild Horse Creek,104.8392, ,1.1988,300.02693538989115,10.39,True
5287,USGS:07161450,,,,basin1,,"Cimarron River near Ripley, OK",stream,auto,,75147.6983861227,75147.6983861227,,0,,75147.8049,Cimarron River,75147.8049, ,0.5274,834.9488436495145,101.21,True
5288,USGS:07163300,,,,basin1,,"Cimarron River near Yale, OK",stream,auto,,76359.8614297421,76359.8614297421,,0,,76359.9789,Cimarron River,76359.9789, ,7.2702,1566.5322818571806,75.58,True
5289,USGS:07164480,,,,basin1,,"Arkansas Rv at SH 344 nr Tulsa, OK",stream,auto,,217697.1189087789,217659.8192855327,,1,basin2,217697.121,Arkansas River,217697.121, ,5.6142,1303.3501038092727,367.5,False
5290,USGS:07164500,,,,basin1,,"Arkansas River at Tulsa, OK",stream,auto,,217697.1189087789,217697.1189087789,,0,,217697.121,Arkansas River,217697.121, ,1.4463,2015.9015341583008,268.93,True
5291,USGS:07164600,,,,basin1,,"Joe Creek at 61st St at Tulsa, OK",stream,auto,,33.09755473597707,33.09755473597707,,0,,33.0957,Joe Creek,33.0957,Joe Creek,13.6287,1732.7307823454548,42.15,True
5292,USGS:07165562,,,,basin1,,"Haikey Creek at 101st St South at Tulsa, OK",stream,auto,,50.64241689251712,50.64241689251712,,0,,50.6403,Hailkey Creek,50.6403, ,14.9976,974.4461858966419,49.91,True
5293,USGS:07165565,,,,basin1,,"Little Haikey Creek at 101st St South at Tulsa, OK",stream,auto,,14.995322895691881,14.995322895691881,,0,,14.9976, ,14.9976, ,15.2973,1032.151850942497,62.53,True
5294,USGS:07165570,,,,basin1,,"Arkansas River near Haskell, OK",stream,auto,,219827.7662137352,25.891050129238927,,0,,219827.7522,Arkansas River,219827.7522, ,16.4664,1531.8316404209204,183.88,False
5295,USGS:07165750,,,,basin1,,"VERDIGRIS R NR VIRGIL, KS",stream,auto,,758.4011649110339,758.4011649110339,763.0591138774363,1,basin3,758.4012,Verdigris River,758.4012, ,7.9533,1373.4063988147775,66.09,True
5296,USGS:07166500,,,,basin1,,"VERDIGRIS R NR ALTOONA, KS",stream,auto,,2720.9063473740157,2720.9063473740157,2741.6939377180183,1,basin3,2720.9007,Verdigris River,2720.9007, ,4.1742,1916.9709778877732,31.68,True
5297,USGS:07167500,,,,basin1,,"OTTER C AT CLIMAX, KS",stream,auto,,320.98280650062253,320.98280650062253,329.76116899642705,1,basin3,320.9832,Otter Creek,320.9832, ,0.8829,1024.4614472865208,51.08,True
5298,USGS:07169500,,,,basin1,,"FALL R AT FREDONIA, KS",stream,auto,,2096.2078124844243,2096.2078124844243,2119.9431251298734,1,basin3,2096.2341,Fall River,2096.2341, ,1.5336,1270.1792669783374,19.22,True
5299,USGS:07169800,,,,basin1,,"ELK R AT ELK FALLS, KS",stream,auto,,565.5672145589774,565.5672145589774,576.3559095683187,1,basin3,565.5699,Elk River,565.5699, ,0.7812,1136.1180829660047,56.97,True
5300,USGS:07170000,,,,basin1,,"ELK R NR ELK CITY, KS",stream,auto,,1511.0668762901976,1511.0668762901976,1515.5866059657494,1,basin3,1511.082,Elk River,1511.082, ,1.4589,1415.5332700052234,21.72,True
5301,USGS:07170060,,,,basin1,,"ELK R BL ELK CITY LK, KS",stream,auto,,1690.56155738179,1690.56155738179,1702.7615841789943,1,basin3,1690.5717,Elk River,1690.5717, ,1.7622,328.6046593150718,41.37,True
5302,USGS:07170500,,,,basin1,,"VERDIGRIS R AT INDEPENDENCE, KS",stream,auto,,7359.1902939889205,7359.1902939889205,7485.0324070571505,1,basin3,7359.2064,Verdigris River,7359.2064,Bloody Run,4.4838,1302.5922907469396,22.03,True
5303,USGS:07170700,,,,basin1,,"BIG HILL C NR CHERRYVALE, KS",stream,auto,,95.7774661716812,95.7774661716812,101.39649952199517,1,basin3,95.7798,Big Hill Creek,95.7798, ,1.8414,877.6651211881062,57.44,True
5304,USGS:07170990,,,,basin1,,"VERDIGRIS R AT COFFEYVILLE, KS",stream,auto,,8546.400174876288,8546.400174876288,,0,,8546.4324,Verdigris River,8546.4324, ,0.3789,444.24358000323195,52.24,True
5305,USGS:07171000,,,,basin1,,"Verdigris River near Lenapah, OK",stream,auto,,9282.111423058312,9282.111423058312,,0,,9282.1599,Verdigris River,9282.1599, ,6.6447,530.9020260484863,57.85,True
5306,USGS:07172000,,,,basin1,,"CANEY R NR ELGIN, KS",stream,auto,,1110.3394536036556,1110.3394536036556,,0,,1110.357,Caney River,1110.357, ,1.4769,69.51370196927208,42.61,True
5307,USGS:07174400,,,,basin1,,"Caney River above Coon Creek at Bartlesville, OK",stream,auto,,3569.1336768085243,3569.1336768085243,,0,,3569.1336,Caney River,3569.1336,Turkey Creek,19.1457,1685.048711173225,12.67,True
5308,USGS:07174470,,,,basin1,,"Caney River at Tuxedo Blvd at Bartlesville, OK",stream,auto,,3745.072153022433,3745.072153022433,,0,,3745.0728,Caney River,3745.0728,Turkey Creek,19.1457,863.7123821474659,9.89,True
5309,USGS:07174618,,,,basin1,,"Sand Creek Below Little Rock Creek near Okesa, OK",stream,auto,,446.527462726918,446.527462726918,,0,,446.5197,Sand Creek,446.5197,Turkey Creek,9.2295,1606.5187784976806,22.46,True
5310,USGS:07175500,,,,basin1,,"Caney River near Ramona, OK",stream,auto,,5015.742922024187,5015.742922024187,,0,,5015.7414,Caney River,5015.7414,Buck Creek,23.0868,999.5783060045027,70.71,True
5311,USGS:07176000,,,,basin1,,"Verdigris River near Claremore, OK",stream,auto,,16711.01064133551,16711.01064133551,,0,,16711.0731,Verdigris River,16711.0731, ,7.9722,650.430899638653,103.83,True
5312,USGS:07176321,,,,basin1,,"Bird Creek at SH 99 at Pawhuska, OK",stream,auto,,421.6357067062474,421.6357067062474,,0,,421.6203,Bird Creek,421.6203,Rush Creek,4.9005,2026.1914456658606,55.76,True
5313,USGS:07176500,,,,basin1,,"Bird Creek at Avant, OK",stream,auto,,958.1014335599973,958.1014335599973,,0,,958.0905,Bird Creek,958.0905, ,1.8261,1722.6334447210338,12.81,True
5314,USGS:07176950,,,,basin1,,"Hominy Creek near Hominy, OK",stream,auto,,299.2750366643208,299.2750366643208,,0,,299.277,Hominy Creek,299.277, ,1.4886,1629.0183849286557,19.16,True
5315,USGS:07177500,,,,basin1,,"Bird Creek near Sperry, OK",stream,auto,,2361.6725391290056,2361.6725391290056,,0,,2361.6396,Bird Creek,2361.6396,Delaware Creek,134.4447,1108.0337692289086,10.34,True
5316,USGS:07177650,,,,basin1,,"Flat Rock Creek at Cincinnati Ave at Tulsa, OK",stream,auto,,33.14183124005005,33.14183124005005,,0,,33.1398,Flat Rock Creek,33.1398, ,2.0682,1134.641058959217,26.42,True
5317,USGS:07177800,,,,basin1,,"Coal Creek at Tulsa, OK",stream,auto,,23.759585391022025,23.759585391022025,,0,,23.7627,Coal Creek,23.7627,Coal Creek,20.2626,770.9286106331734,44.41,True
5318,USGS:07178000,,,,basin1,,"Bird Creek near Owasso, OK",stream,auto,,2630.837898165946,2630.837898165946,,0,,2630.8251,Bird Creek,2630.8251,Ranch Creek,50.9895,373.9815633110149,85.13,True
5319,USGS:07178200,,,,basin1,,"Bird Ck at State Highway 266 near Catoosa, OK",stream,auto,,2944.839480740831,2944.839480740831,,0,,2944.8333,Bird Creek,2944.8333,,,,8.34,True
5320,USGS:07178452,,,,basin1,,"Verdigris River near Catoosa, OK",stream,auto,,19814.982056049474,19814.982056049474,,0,,19815.03,Verdigris River,19815.03,Spunky Creek,63.6066,1147.49329236298,33.49,True
5321,USGS:07178645,,,,basin1,,"Verdigris River near Wagoner, OK",stream,auto,,20984.976770563142,20984.976770563142,,0,,20985.0192,Verdigris River,20985.0192, ,2.358,858.0891730996009,39.56,True
5322,USGS:07179300,,,,basin1,,"NEOSHO R NR PARKERVILLE, KS",stream,auto,,194.2599145648852,194.2599145648852,204.79201980484416,1,basin3,194.2758,Neosho River,194.2758, ,1.8639,1157.824268863341,8.77,True
5323,USGS:07179330,,,,basin1,,"NEOSHO R AB COUNCIL GROVE LK, KS",stream,auto,,311.9035714227861,311.9035714227861,303.9148372718903,1,basin3,311.9184,Neosho River,311.9184, ,0.792,1600.9970984581958,0.29,True
5324,USGS:07179500,,,,basin1,,"NEOSHO R AT COUNCIL GROVE, KS",stream,auto,,689.2013142360726,689.2013142360726,672.0906322588745,1,basin3,689.2011,Neosho River,689.2011, ,1.0665,398.6011740125926,39.92,True
